X,Y,OBJECTID_12,OBJECTID_1,OBJECTID,DIR_P,STREET,DIR_S,STYPE,X1_DIR_P,X1_STRT,X1_DIR_S,X1_STYPE,X2_DIR_P,X2_STRT,X2_DIR_S,X2_STYPE,TR_DIR,SPOT,ZIP,BSI_DIST,BSI_ID,GPS_STAT,STATUS,IN_SERVICE,BLOCK,SHELTER,WITH_SHLTR,SH_BENCH,SH_QUAN,BENCH,WITH_BNCH,BN_QUAN,TR_CAN,WITH_TCAN,TR_QUAN,CURR_EDIT,COMMENT,SOURCE,CHG_PERS,ATT_DATE,GPS_DATE,SRVD_RTS,STOPABBR,ONSTREET,ATSTREET,STOPNAME,POINT_X,POINT_Y,LON,LAT,TO_DELETE,FAREZONEID,WITH_KIOSK,RT_LAYOVER,ADAComp,SRVD_RTS_O,GlobalID,created_us,created_da,last_edite,last_edi_1
-95.417846596965603,29.803798164195687,4220,6698,6698,W,20TH, ,ST, ,BEALL, ,ST, , , , ,W,NS,77008,18,6712,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 19ft E,Google Maps Street View,spn,2016-04-28T00:00:00.000Z,2016-04-28T00:00:00.000Z,- 26 -,20TBEAWN,20TH ST,BEALL ST,20TH ST @ BEALL ST,3104363.11888203,13857197.5849872,0,0,N, , , ,N,- 40 -,{82409053-81A5-46FF-BEE0-EA91047731E3}, ,,vw08,2016-06-20T00:00:00.000Z
-95.422112917662361,29.803765685420647,4221,6699,6699,W,20TH, ,ST, ,BEVIS, ,ST, , , , ,W,NS,77008,18,6713,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 12ft N,Google Maps Street View,spn,2015-08-16T00:00:00.000Z,2015-08-16T00:00:00.000Z,- 26 -,20TBEVWN,20TH ST,BEVIS ST,20TH ST @ BEVIS ST,3103032.25015269,13857145.0001186,0,0,N, , , , ,- 40 -,{96A2C86B-6C16-46EA-94DD-9469816F449A}, ,, ,
-95.424210545846591,29.802842015203428,4222,6700,6700,W,20TH, ,ST,W,19TH, ,ST, , , , ,W,NS,77008,18,6714,Y,A,1, ,2,1,W,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS  moved 8ft N  verified amenities,Google Maps Street View,spn,2015-08-16T00:00:00.000Z,2015-08-16T00:00:00.000Z,- 26 -,20T19TWN,20TH ST,19TH ST,20TH ST @ 19TH ST,3102375.00015485,13856793.9998364,0,0,N, , , , ,- 40 -,{31D9B93C-A10D-4AF7-BB98-FC2C81419710}, ,, ,
-95.522170086387746,29.691445009640258,4223,6707,6707, ,BEECHNUT, ,ST, ,BRAE ACRES, ,RD, , , , ,E,NS,77074,29,6721,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Verified location with GPS  not moved  verified amenities,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEBACEN,BEECHNUT ST,BRAE ACRES RD,BEECHNUT ST @ BRAE ACRES RD,3072525.50014269,13815367.0000134,0,0,N, , , , ,- 4 -,{63DCA576-8830-477F-99C2-5DF5ACBE5750}, ,, ,
-95.518281658675761,29.690953452024356,4224,6708,6708, ,BEECHNUT, ,ST, ,BRAEBURN VALLEY, ,DR, , , , ,E,NS,77074,29,6722,Y,A,1, , ,0, ,0,C,1,1,C,1,1,0,Verified location with GPS  not moved  added C can,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEBVLEN,BEECHNUT ST,BRAEBURN VALLEY DR,BEECHNUT ST @ BRAEBURN VALLEY DR,3073764.82181102,13815225.0623051,0,0,N, , , , ,- 4 -,{CEF350A7-A146-4686-9555-A157DBF4BD4F}, ,, ,
-95.513999291461445,29.690916148985,4225,6709,6709, ,BEECHNUT, ,ST, ,BONHOMME, ,RD, , , , ,E,NS,77074,29,6723,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,OWL199  20110524,spn,2011-07-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,- 4 -,BEEBONEN,BEECHNUT ST,BONHOMME RD,BEECHNUT ST @ BONHOMME RD,3075124.24986644,13815251.9999153,0,0,N, , , , ,- 4 -,{E8E37176-C115-4104-ABD6-62EBDD1E9083}, ,, ,
-95.50951323966153,29.691921811046232,4226,6710,6710, ,BEECHNUT, ,ST, ,FONDREN, ,RD, , , , ,E,FS,77074,29,6724,Y,A,1, ,2,1, ,1, ,0,0,C,1,1,0,Verified location by aerial photo in GIS  not moved  verified amenities,Google Maps Street View,spn,2016-05-23T00:00:00.000Z,2016-05-23T00:00:00.000Z,- 4 -,BEEFONEF,BEECHNUT ST,FONDREN RD,BEECHNUT ST @ FONDREN RD,3076536.9999937,13815660.0000835,0,0,N, , , ,Y,- 4 -,{0E8BB684-9515-4DF6-A156-0ECE029B7974}, ,,vw08,2016-06-20T00:00:00.000Z
-95.505698309450139,29.691384859621138,4227,6711,6711, ,BEECHNUT, ,ST, ,BINTLIFF, ,DR, , , , ,E,FS,77074,29,6725,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEBINEF,BEECHNUT ST,BINTLIFF DR,BEECHNUT ST @ BINTLIFF DR,3077753.49985728,13815501.0000734,0,0,N, , , , ,- 4 -,{CC0AC6FC-9B4C-497B-8E70-5C1961BA2AB3}, ,, ,
-95.503584906332577,29.69016039497513,4228,6712,6712, ,BEECHNUT, ,ST, ,BISSONNET, ,ST, , , , ,E,NS,77074,29,6726,Y,A,1, ,2,1,W,1, ,0,0,C,1,1,0,Verified location by aerial photo in GIS  not moved  verified amenities,Google Maps Street View,spn,2016-05-25T00:00:00.000Z,2016-05-25T00:00:00.000Z,- 4 -,BEEBISEN,BEECHNUT ST,BISSONNET ST,BEECHNUT ST @ BISSONNET ST,3078437.5001297,13815075.9999392,0,0,N, , , ,Y,- 4 -,{D871952C-204D-473C-BCCD-78F7B7298FF9}, ,,sn01,2016-05-25T00:00:00.000Z
-95.501090622189366,29.688535260580853,4229,6713,6713, ,BEECHNUT, ,ST, ,TANAGER, ,ST, , , , ,E,NS,77074,29,6727,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEETGREN,BEECHNUT ST,TANAGER ST,BEECHNUT ST @ TANAGER ST,3079246.7501516,13814509.0000889,0,0,N, , , , ,- 4 -,{3B0C986A-D450-43A3-A54C-0A1C652910BA}, ,, ,
-95.498809148488164,29.688126210630514,4230,6714,6714, ,BEECHNUT, ,ST, ,ROBINDELL, ,DR, , , , ,E,NS,77074,29,6728,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEROBEN,BEECHNUT ST,ROBINDELL DR,BEECHNUT ST @ ROBINDELL DR,3079975.25000694,13814382.0000149,0,0,N, , , , ,- 4 -,{0F98A510-415C-4E07-9AE7-8F0C18299430}, ,, ,
-95.497008496924508,29.688145146710937,4231,6715,6715, ,BEECHNUT, ,ST, ,BRAEWICK, ,DR, , , , ,E,NS,77074,29,6729,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEBWKEN,BEECHNUT ST,BRAEWICK DR,BEECHNUT ST @ BRAEWICK DR,3080546.49984869,13814405.9999668,0,0,N, , , , ,- 4 -,{0DC04811-3F11-4465-AFD2-7136655D41FA}, ,, ,
-95.494467869053892,29.688172200945107,4232,6716,6716, ,BEECHNUT, ,ST, ,DUNLAP, ,ST, , , , ,E,NS,77074,29,6730,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEDUNEN,BEECHNUT ST,DUNLAP ST,BEECHNUT ST @ DUNLAP ST,3081352.49987711,13814439.9998989,0,0,N, , , , ,- 4 -,{6769F393-DB31-4E62-96BD-032B2C7B03F7}, ,, ,
-95.491545745211411,29.68820572032044,4233,6717,6717, ,BEECHNUT, ,ST, ,HILLCROFT, ,AVE, , , , ,E,FS,77096,29,6731,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Verified location by aerial photo in GIS  not moved  verified amenities,Google Maps Street View,spn,2016-05-25T00:00:00.000Z,2016-05-25T00:00:00.000Z,- 4 -,BEEHILEF,BEECHNUT ST,HILLCROFT AVE,BEECHNUT ST @ HILLCROFT AVE,3082279.49999161,13814480.0001469,0,0,N, , , ,Y,- 4 -,{64047804-D7C7-4DE6-BA7D-47F36CB0BD17}, ,,vw08,2016-06-20T00:00:00.000Z
-95.489531662934752,29.688681181928885,4234,6718,6718, ,BEECHNUT, ,ST, ,PONTIAC, ,DR, , , , ,E,NS,77096,29,6732,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEPONEN,BEECHNUT ST,PONTIAC DR,BEECHNUT ST @ PONTIAC DR,3082913.50003594,13814672.000091,0,0,N, , , , ,- 4 -,{26577615-6696-415A-A013-5EFF1C603000}, ,, ,
-95.48664776311881,29.688908186831906,4235,6719,6719, ,BEECHNUT, ,ST, ,MULLINS, ,DR, , , , ,E,NS,77096,29,6733,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEMULEN,BEECHNUT ST,MULLINS DR,BEECHNUT ST @ MULLINS DR,3083826.24985085,13814781.999871,0,0,N, , , , ,- 4 -,{5B596C50-477B-4B72-8683-3F13FAAE7839}, ,, ,
-95.484824364864878,29.688923612299078,4236,6720,6720, ,BEECHNUT, ,ST, ,RENWICK, ,DR, , , , ,E,NS,77096,29,6734,Y,A,1, , ,0, ,0,C,1,1, ,0,0,0,Verified location with GPS  not moved  verified amenity,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEERENEN,BEECHNUT ST,RENWICK DR,BEECHNUT ST @ RENWICK DR,3084404.7500062,13814805.0001531,0,0,N, , , , ,- 4 -,{C6958A2F-317C-4C8B-973A-5192D570B01A}, ,, ,
-95.481780822372386,29.688959233448315,4237,6721,6721, ,BEECHNUT, ,ST, ,RENWICK, ,DR, ,BRAESMONT, ,DR,E,MB,77096,29,6735,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEERENEM,BEECHNUT ST,RENWICK DR,BEECHNUT ST @ RENWICK DR,3085370.25004369,13814847.0000691,0,0,N, , , , ,- 4 -,{749747BB-14A5-4BC9-BF89-5730116CDA84}, ,, ,
-95.479514441188513,29.688982204923953,4238,6722,6722, ,BEECHNUT, ,ST, ,BRAESMONT, ,DR, , , , ,E,NS,77096,29,6736,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEBRAEN,BEECHNUT ST,BRAESMONT DR,BEECHNUT ST @ BRAESMONT DR,3086089.24991803,13814877.0000091,0,0,N, , , , ,- 4 -,{B7E2F0B4-DFEA-469D-B352-A955DB365A2A}, ,, ,
-95.476618587523703,29.688902674605171,4239,6723,6723, ,BEECHNUT, ,ST, ,CHIMNEY ROCK, ,RD, , , , ,E,NS,77096,29,6737,Y,A,1, ,2,1, ,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS  moved 5ft NW  verified amenities,Google Maps Street View,spn,2016-06-06T00:00:00.000Z,2016-06-06T00:00:00.000Z,- 4 -,BEECHIEN,BEECHNUT ST,CHIMNEY ROCK RD,BEECHNUT ST @ CHIMNEY ROCK RD,3087012.75003953,13814873.0000171,0,0,N, , , ,Y,- 4 -,{F5A30FF8-C899-4287-A44D-D265A7CC2CF1}, ,,vw08,2016-06-20T00:00:00.000Z
-95.471984574987175,29.688995871471676,4240,6724,6724, ,BEECHNUT, ,ST, ,FERRIS, ,DR, , , , ,E,NS,77096,29,6738,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEFEREN,BEECHNUT ST,FERRIS DR,BEECHNUT ST @ FERRIS DR,3088478.75006028,13814953.9998551,0,0,N, , , , ,- 4 -,{82A15D6A-59EF-40F0-9EFC-3C0EC783D6A5}, ,, ,
-95.468040201327653,29.689043210496347,4241,6725,6725, ,BEECHNUT, ,ST,S,RICE, ,AVE, , , , ,E,NS,77096,29,6739,Y,A,1, , ,0, ,0,C,1,1,C,1,1,0,Verified location with GPS  not moved  verified amenities,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEERICEN,BEECHNUT ST,RICE AVE,BEECHNUT ST @ RICE AVE,3089729.99985436,13815009.0000732,0,0,N, , , , ,- 4 -,{5A8C0ED6-C654-42A0-B011-11458BD01C95}, ,, ,
-95.465152345180613,29.689065806246685,4242,6726,6726, ,BEECHNUT, ,ST, ,ENDICOTT, ,LN, , , , ,E,NS,77096,29,6740,Y,A,1, ,4,1,W,1, ,0,0,C,1,2,0,Verified location with GPS  not moved  verified amenties,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 49 -,BEEENDEN,BEECHNUT ST,ENDICOTT LN,BEECHNUT ST @ ENDICOTT LN,3090646.22800878,13815044.9104344,0,0,N, , , , ,- 4 33 -,{9BDCC355-D264-4342-B0DF-9A7D4E79BAE2}, ,, ,
-95.46191196745086,29.689086092464521,4243,6727,6727, ,BEECHNUT, ,ST, ,ENDICOTT, ,LN,W,LOOP,S, ,E,MB,77096,29,6741,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS  moved 2ft NE  verified amenities,Google Maps Street View,spn,2016-06-06T00:00:00.000Z,2016-06-06T00:00:00.000Z,- 4 49 -,BEEENDEM,BEECHNUT ST,ENDICOTT LN,BEECHNUT ST @ ENDICOTT LN,3091671.57700795,13815082.0005834,0,0,N, , , ,Y,- 4 33 -,{9DD9198C-DE32-45C0-8FB5-AF7B9365DB8D}, ,,vw08,2016-06-20T00:00:00.000Z
-95.459765110200252,29.689109134978434,4244,6728,6728, ,BEECHNUT, ,ST,W,LOOP,S, , , , , ,E,NS,77096,29,6742,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS  moved 3ft SW  verified amenities,Google Maps Street View,spn,2016-06-06T00:00:00.000Z,2016-06-06T00:00:00.000Z,- 4 49 -,BEELOOEN,BEECHNUT ST,W LOOP S,BEECHNUT ST @ W LOOP S,3092358.74984619,13815115.9998592,0,0,N, , , ,Y,- 4 33 -,{FFFCE8FB-7DD4-47DE-879B-AFD8047CECF9}, ,,vw08,2016-06-20T00:00:00.000Z
-95.461298574526026,29.689328449999099,4245,6729,6729, ,BEECHNUT, ,ST,W,LOOP,S, , ,ENDICOTT, ,LN,W,MB,77096,29,6743,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS  moved 2ft N  verified amenities,Google Maps Street View,spn,2016-06-06T00:00:00.000Z,2016-06-06T00:00:00.000Z,- 4 49 -,BEELOOWM,BEECHNUT ST,W LOOP S,BEECHNUT ST @ W LOOP S,3091866.90732594,13815175.4239529,0,0,N, , , ,Y,- 4 33 -,{62746257-08F8-4BFB-962F-ABEE7ED135DB}, ,,vw08,2016-06-20T00:00:00.000Z
-95.464492029339723,29.689296238432089,4246,6730,6730, ,BEECHNUT, ,ST, ,ENDICOTT, ,LN, , , , ,W,NS,77096,29,6744,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Verified location with GPS  not moved  verified amenities,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 49 -,BEEENDWN,BEECHNUT ST,ENDICOTT LN,BEECHNUT ST @ ENDICOTT LN,3090853.24990444,13815135.0001493,0,0,N, , , , ,- 4 33 -,{91194533-B24C-4C7C-8359-3400968A1978}, ,, ,
-95.467391558192318,29.689257209506387,4247,6731,6731, ,BEECHNUT, ,ST,S,RICE, ,AVE, , , , ,W,NS,77096,29,6745,Y,A,1, , ,0, ,0,C,1,1,C,1,1,0,Verified location with GPS  not moved  verified amenities,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 49 -,BEERICWN,BEECHNUT ST,RICE AVE,BEECHNUT ST @ RICE AVE,3089933.50010353,13815092.9999052,0,0,N, , , , ,- 4 33 -,{5F93853B-8163-415E-B723-58472101D19D}, ,, ,
-95.471724714444221,29.689198124686108,4248,6732,6732, ,BEECHNUT, ,ST, ,FERRIS, ,DR, , , , ,W,NS,77096,29,6746,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEFERWN,BEECHNUT ST,FERRIS DR,BEECHNUT ST @ FERRIS DR,3088558.99989977,13815030.0000312,0,0,N, , , , ,- 4 -,{CB20F7C2-B0CC-44B6-BCAE-4F352C757B2D}, ,, ,
-95.475768237555428,29.689144048841015,4249,6733,6733, ,BEECHNUT, ,ST, ,CHIMNEY ROCK, ,RD, , , , ,W,NS,77096,29,6747,Y,A,1, ,5,1, ,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS moved 6ft SE  verified amenities,Google Maps Street View,spn,2016-06-06T00:00:00.000Z,2016-06-06T00:00:00.000Z,- 4 -,BEECHIWN,BEECHNUT ST,CHIMNEY ROCK RD,BEECHNUT ST @ CHIMNEY ROCK RD,3087269.96966945,13814973.3088716,0,0,N, , , ,Y,- 4 -,{3A3CF03D-17DE-4BA7-86B6-4D77CA22A567}, ,,vw08,2016-06-20T00:00:00.000Z
-95.479239574575743,29.689208838603115,4250,6734,6734, ,BEECHNUT, ,ST, ,BRAESMONT, ,DR, , , , ,W,NS,77096,29,6748,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEBREWN,BEECHNUT ST,BRAESMONT DR,BEECHNUT ST @ BRAESMONT DR,3086174.00007661,13814961.9998391,0,0,N, , , , ,- 4 -,{4A4D2E03-0628-4E81-A60A-41182F297F01}, ,, ,
-95.481811116451027,29.689177382096574,4251,6735,6735, ,BEECHNUT, ,ST, ,BRAESMONT, ,DR, ,RENWICK, ,DR,W,MB,77096,29,6749,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified locaiton with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEBRAWM,BEECHNUT ST,BRAESMONT DR,BEECHNUT ST @ BRAESMONT DR,3085358.2500677,13814925.9999111,0,0,N, , , , ,- 4 -,{D98384F0-4288-493C-B51D-674835E7FC02}, ,, ,
-95.484267872608257,29.689162121581116,4252,6736,6736, ,BEECHNUT, ,ST, ,RENWICK, ,DR, , , , ,W,NS,77096,29,6750,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEERENWN,BEECHNUT ST,RENWICK DR,BEECHNUT ST @ RENWICK DR,3084578.74998628,13814896.9999691,0,0,N, , , , ,- 4 -,{21D6E963-EB9E-4665-8A53-0C754F3EC9D7}, ,, ,
-95.486615036270251,29.689142269711859,4253,6737,6737, ,BEECHNUT, ,ST, ,MULLINS, ,DR, , , , ,W,NS,77096,29,6751,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS  moved 35 ft W,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEMULWN,BEECHNUT ST,MULLINS DR,BEECHNUT ST @ MULLINS DR,3083834.07923153,13814867.3927448,0,0,N, , , , ,- 4 -,{5CFAC915-E319-4B8B-9024-5A2CC4E90D01}, ,, ,
-95.489356742019766,29.688957228003343,4254,6738,6738, ,BEECHNUT, ,ST, ,PONTIAC, ,DR, , , , ,W,NS,77096,29,6752,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEPONWN,BEECHNUT ST,PONTIAC DR,BEECHNUT ST @ PONTIAC DR,3082965.99993095,13814773.999887,0,0,N, , , , ,- 4 -,{73D177FF-8C60-4287-BBDF-0B6F58206322}, ,, ,
-95.491262843641294,29.688481079618523,4255,6739,6739, ,BEECHNUT, ,ST, ,QUEBEC, ,DR, , , , ,W,NS,77096,29,6753,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 3ft N,Google Maps Street View,spn,2016-05-25T00:00:00.000Z,2016-05-25T00:00:00.000Z,- 4 -,BEEQUEWN,BEECHNUT ST,QUEBEC DR,BEECHNUT ST @ QUEBEC DR,3082366.00014669,13814579.9999469,0,0,N, , , ,Y,- 4 -,{732BE07E-9DB9-4A59-81EB-6767F1AD25F7}, ,,vw08,2016-06-20T00:00:00.000Z
-95.494949069411078,29.688336119840397,4256,6740,6740, ,BEECHNUT, ,ST, ,CARLOTA, ,CT, , , , ,W,NS,77074,29,6754,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEECARWN,BEECHNUT ST,CARLOTA CT,BEECHNUT ST @ CARLOTA CT,3081197.99985802,13814495.0001169,0,0,N, , , , ,- 4 -,{55F0D3D0-A89E-4A38-8D3E-5964E71A9480}, ,, ,
-95.496741854348372,29.688317004631767,4257,6741,6741, ,BEECHNUT, ,ST, ,BRAEWICK, ,DR, , , , ,W,NS,77074,29,6755,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEBRAWN,BEECHNUT ST,BRAEWICK DR,BEECHNUT ST @ BRAEWICK DR,3080629.25001128,13814470.9998369,0,0,N, , , , ,- 4 -,{ED58F651-F927-4373-93ED-C6B91581DFCD}, ,, ,
-95.498595840243141,29.688304969292222,4258,6742,6742, ,BEECHNUT, ,ST, ,ROBINDELL, ,DR, , , , ,W,NS,77074,29,6756,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEROBWN,BEECHNUT ST,ROBINDELL DR,BEECHNUT ST @ ROBINDELL DR,3080040.99987544,13814448.9998808,0,0,N, , , , ,- 4 -,{A80E0718-3405-4CAF-8AC8-C004CA161A62}, ,, ,
-95.500808395204473,29.688610424164477,4259,6743,6743, ,BEECHNUT, ,ST, ,ALBACORE, ,DR, , , , ,W,NS,77074,29,6757,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEALBWN,BEECHNUT ST,ALBACORE DR,BEECHNUT ST @ ALBACORE DR,3079335.49997412,13814539.0000289,0,0,N, , , , ,- 4 -,{E9F7D3C2-9843-4617-95E3-6B7441FE212F}, ,, ,
-95.50262937947771,29.689694623899065,4260,6744,6744, ,BEECHNUT, ,ST, ,BISSONNET, ,ST, , , , ,W,NS,77074,29,6758,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS  moved 3ft N  verified amenities,Google Maps Street View,spn,2016-05-25T00:00:00.000Z,2016-05-25T00:00:00.000Z,- 4 -,BEEBISWN,BEECHNUT ST,BISSONNET ST,BEECHNUT ST @ BISSONNET ST,3078745.24984227,13814912.9999371,1,0,N, , , ,Y,- 4 -,{E2D0BB95-CEDD-4439-B9A6-19BFDBC51FA9}, ,,vw08,2016-06-20T00:00:00.000Z
-95.506620242945672,29.691982298371826,4261,6745,6745, ,BEECHNUT, ,ST, ,BINTLIFF, ,DR, , , , ,W,FS,77074,29,6759,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location with GPS   moved 232 ft W  chngd spot stopabbr,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEBINWF,BEECHNUT ST,BINTLIFF DR,BEECHNUT ST @ BINTLIFF DR,3077454.43483861,13815709.4058246,0,0,N, , , , ,- 4 -,{E4366067-D5F6-4D96-9E08-AC76540F01D8}, ,, ,
-95.51096532700501,29.691992210972064,4262,6746,6746, ,BEECHNUT, ,ST, ,FONDREN, ,RD, , , , ,W,FS,77074,29,6760,Y,A,1, ,2,1,W,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS  moved 2ft NW  verified amenities,Google Maps Street View,spn,2016-05-23T00:00:00.000Z,2016-05-23T00:00:00.000Z,- 4 -,BEEFONWF,BEECHNUT ST,FONDREN RD,BEECHNUT ST @ FONDREN RD,3076076.24993095,13815671.0000615,0,0,N, , , ,Y,- 4 -,{045E3CBE-7EE8-4CED-A034-1FE29C875FD1}, ,,vw08,2016-06-20T00:00:00.000Z
-95.51368204272741,29.691266871485279,4263,6747,6747, ,BEECHNUT, ,ST, ,BONHOMME, ,RD, , , , ,W,NS,77074,29,6761,Y,A,1, ,4,1, ,1, ,0,0,C,1,1,0,Verified location with GPS  not moved  verified amenities,FV20110707,spn,2011-07-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,- 4 -,BEEBONWN,BEECHNUT ST,BONHOMME RD,BEECHNUT ST @ BONHOMME RD,3075221.12860969,13815382.4780008,0,0,N, , , , ,- 4 -,{4F4BA681-8C5A-4CF1-9F87-68F08D1D4157}, ,, ,
-95.517554520301843,29.691215002722007,4264,6748,6748, ,BEECHNUT, ,ST, ,BRAEBURN VALLEY, ,DR, , , , ,W,NS,77074,29,6762,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEBVLWN,BEECHNUT ST,BRAEBURN VALLEY DR,BEECHNUT ST @ BRAEBURN VALLEY DR,3073992.75016095,13815327.0000934,0,0,N, , , , ,- 4 -,{75C9734E-AC40-49D7-8CE9-7EFEAAF00615}, ,, ,
-95.521705138168116,29.691727319898188,4265,6749,6749, ,BEECHNUT, ,ST, ,BRAE ACRES, ,RD, , , , ,W,NS,77074,29,6763,Y,A,1, ,4,1, ,1, ,0,0,C,1,2,0,Verified location with GPS  not moved  verified amenities,FV20111005,spn,2011-10-06T00:00:00.000Z,2011-10-05T00:00:00.000Z,- 4 -,BEEBACWN,BEECHNUT ST,BRAE ACRES RD,BEECHNUT ST @ BRAE ACRES RD,3072669.9998537,13815474.0001274,0,0,N, , , , ,- 4 -,{D0607B4E-082F-4C09-A545-0F03FE77AEE1}, ,, ,
